,id,session_id,date,object,action,strValue,unit_id,user_detail_id,intValue,just_date
252974,254272,2831223833,2017-05-19 15:14:39.960581,6,502,,4.0,71,,2017-05-19
252975,254273,2831223833,2017-05-19 15:16:49.115303,6,502,,4.0,71,,2017-05-19
252976,254274,2831223833,2017-05-19 15:16:54.717237,6,602,07e1b75fe53343221703226deb96b71bb6d90930,4.0,71,,2017-05-19
252977,254275,2831223833,2017-05-19 15:17:01.069991,7,702,01,4.0,71,,2017-05-19
252978,254276,2831223833,2017-05-19 15:17:04.243897,7,701,,4.0,71,,2017-05-19
252979,254277,2831223833,2017-05-19 15:17:07.144133,7,701,,4.0,71,,2017-05-19
252980,254278,2831223833,2017-05-19 15:17:10.712534,7,701,,4.0,71,,2017-05-19
252981,254279,2831223833,2017-05-19 15:17:30.309754,7,702,03,4.0,71,,2017-05-19
252982,254280,2831223833,2017-05-19 15:17:32.300057,7,702,08,4.0,71,,2017-05-19
252983,254281,2831223833,2017-05-19 15:17:32.423405,7,702,07,4.0,71,,2017-05-19
252984,254282,2831223833,2017-05-19 15:17:34.447833,7,701,,4.0,71,,2017-05-19
252985,254283,2831223833,2017-05-19 15:17:43.131086,7,702,06,4.0,71,,2017-05-19
252986,254284,2831223833,2017-05-19 15:18:07.436307,7,701,,4.0,71,,2017-05-19
252987,254285,2831223833,2017-05-19 15:18:16.220617,7,701,,4.0,71,,2017-05-19
252988,254286,2831223833,2017-05-19 15:18:25.145375,7,704,antibiotics,4.0,71,,2017-05-19
252989,254287,2831223833,2017-05-19 15:18:38.816603,7,702,08,4.0,71,,2017-05-19
252990,254288,2831223833,2017-05-19 15:18:41.791855,7,703,antibiotics,4.0,71,,2017-05-19
252991,254289,2831223833,2017-05-19 15:19:01.326891,7,701,,4.0,71,,2017-05-19
252992,254290,2831223833,2017-05-19 15:19:04.340627,6,502,,4.0,71,,2017-05-19
252993,254291,2831223833,2017-05-19 15:19:06.884920,6,602,07e1b75fe53343221703226deb96b71bb6d90930,4.0,71,,2017-05-19
252994,254292,2831223833,2017-05-19 15:19:09.771911,7,702,01,4.0,71,,2017-05-19
252995,254293,2831223833,2017-05-19 15:19:12.989445,7,702,03,4.0,71,,2017-05-19
252996,254294,2831223833,2017-05-19 15:19:17.612155,7,701,,4.0,71,,2017-05-19
252997,254295,2831223833,2017-05-19 15:19:19.362253,7,701,,4.0,71,,2017-05-19
252998,254296,2831223833,2017-05-19 15:19:23.012895,7,701,,4.0,71,,2017-05-19
252999,254297,2831223833,2017-05-19 15:19:26.746653,7,701,,4.0,71,,2017-05-19
253000,254298,2831223833,2017-05-19 15:19:29.191372,7,702,08,4.0,71,,2017-05-19
253001,254299,2831223833,2017-05-19 15:19:29.306144,7,702,07,4.0,71,,2017-05-19
253002,254300,2831223833,2017-05-19 15:19:31.390756,7,702,06,4.0,71,,2017-05-19
253003,254301,2831223833,2017-05-19 15:19:36.276513,6,502,,4.0,71,,2017-05-19
253004,254302,2831223833,2017-05-19 15:22:18.427780,6,502,,4.0,71,,2017-05-19
253005,254303,2831223833,2017-05-19 15:26:56.565052,6,502,,4.0,71,,2017-05-19
253006,254304,2831223833,2017-05-19 15:26:57.967188,6,602,b60f17ed6e721e04f7358d2f562e5e88de27ded0,4.0,71,,2017-05-19
253007,254305,2831223833,2017-05-19 15:27:00.204786,7,702,06,4.0,71,,2017-05-19
253008,254306,2831223833,2017-05-19 15:27:53.749975,7,701,,4.0,71,,2017-05-19
253009,254307,2831223833,2017-05-19 15:27:55.278292,7,702,07,4.0,71,,2017-05-19
253010,254308,2831223833,2017-05-19 15:27:55.552251,7,702,03,4.0,71,,2017-05-19
253011,254309,2831223833,2017-05-19 15:27:59.317371,7,701,,4.0,71,,2017-05-19
253012,254310,2831223833,2017-05-19 15:28:00.551365,7,701,,4.0,71,,2017-05-19
253013,254311,2831223833,2017-05-19 15:28:01.760917,7,702,08,4.0,71,,2017-05-19
253014,254312,2831223833,2017-05-19 15:28:06.785808,7,701,,4.0,71,,2017-05-19
253015,254313,2831223833,2017-05-19 15:28:08.626000,7,704,linesFood,4.0,71,,2017-05-19
253016,254314,2831223833,2017-05-19 15:28:16.837609,7,703,linesFood,4.0,71,,2017-05-19
253017,254315,2831223833,2017-05-19 15:28:20.571042,7,701,,4.0,71,,2017-05-19
253018,254316,2831223833,2017-05-19 15:28:22.487294,7,701,,4.0,71,,2017-05-19
253019,254317,2831223833,2017-05-19 15:28:44.207977,7,701,,4.0,71,,2017-05-19
253020,254318,2831223833,2017-05-19 15:29:02.619570,7,702,10,4.0,71,,2017-05-19
253021,254319,2831223833,2017-05-19 15:29:04.693219,7,701,,4.0,71,,2017-05-19
253022,254320,2831223833,2017-05-19 15:30:05.630402,6,502,,4.0,71,,2017-05-19
253023,254321,2831223833,2017-05-19 15:30:07.961022,6,602,f3b69dd81ffa2ed50de3166f1f9b99cbb0c6de89,4.0,71,,2017-05-19
253024,254322,2831223833,2017-05-19 15:30:11.147705,7,702,07,4.0,71,,2017-05-19
253025,254323,2831223833,2017-05-19 15:30:15.919350,7,701,,4.0,71,,2017-05-19
253026,254324,2831223833,2017-05-19 15:30:17.903048,7,701,,4.0,71,,2017-05-19
253027,254325,2831223833,2017-05-19 15:30:20.769907,7,701,,4.0,71,,2017-05-19
253028,254326,2831223833,2017-05-19 15:30:22.632167,7,702,03,4.0,71,,2017-05-19
253029,254327,2831223833,2017-05-19 15:30:26.487344,7,701,,4.0,71,,2017-05-19
253030,254328,2831223833,2017-05-19 15:30:28.671033,7,701,,4.0,71,,2017-05-19
253031,254329,2831223833,2017-05-19 15:30:30.955141,7,701,,4.0,71,,2017-05-19
253032,254330,2831223833,2017-05-19 15:30:36.090089,7,701,,4.0,71,,2017-05-19
253033,254331,2831223833,2017-05-19 15:30:37.651613,7,702,06,4.0,71,,2017-05-19
253034,254332,2831223833,2017-05-19 15:30:37.799354,7,702,08,4.0,71,,2017-05-19
253035,254333,2831223833,2017-05-19 15:30:39.872892,7,701,,4.0,71,,2017-05-19
253036,254334,2831223833,2017-05-19 15:31:09.943959,7,701,,4.0,71,,2017-05-19
253037,254335,2831223833,2017-05-19 15:31:34.127610,6,502,,4.0,71,,2017-05-19
253038,254336,2875192198,2017-05-20 13:51:00.706790,1,201,nm177725,,68,,2017-05-20
253039,254337,2875192198,2017-05-20 13:51:01.200756,1,203,nm177725,,68,,2017-05-20
253040,254338,2875192198,2017-05-20 13:51:01.201259,2,204,nm177725,,68,,2017-05-20
253041,254339,2875192198,2017-05-20 13:51:04.441724,2,301,nm177725,,68,,2017-05-20
253042,254340,2875192198,2017-05-20 13:51:04.442276,3,302,nm177725,,68,,2017-05-20
253043,254341,2875192198,2017-05-20 13:51:04.545197,3,303,nm177725,,68,,2017-05-20
253044,254342,2875192198,2017-05-20 13:51:04.546148,1,204,nm177725,,68,,2017-05-20
253045,254343,2875192198,2017-05-20 13:51:04.658031,0,101,,,68,,2017-05-20
253046,254344,2875192198,2017-05-20 13:51:04.706656,1,205,nm177725,,68,,2017-05-20
253047,254345,2875192198,2017-05-20 13:51:04.858746,0,101,,,68,,2017-05-20
253048,254346,2875192198,2017-05-20 13:51:07.373848,4,401,,4.0,68,4.0,2017-05-20
253049,254347,2875192198,2017-05-20 13:51:23.153538,6,502,,4.0,68,,2017-05-20
253050,254348,2875192198,2017-05-20 13:51:24.781957,6,602,b9ed4fba304cf9b20035c9651011af2302c06416,4.0,68,,2017-05-20
253051,254349,2875192198,2017-05-20 13:51:27.016488,7,702,07,4.0,68,,2017-05-20
253052,254350,2875192198,2017-05-20 13:51:38.732960,7,701,,4.0,68,,2017-05-20
253053,254351,2875192198,2017-05-20 13:51:41.767237,7,701,,4.0,68,,2017-05-20
253054,254352,2875192198,2017-05-20 13:51:43.445259,7,702,03,4.0,68,,2017-05-20
253055,254353,2875192198,2017-05-20 13:51:52.034461,7,701,,4.0,68,,2017-05-20
253056,254354,2875192198,2017-05-20 13:51:58.035035,7,701,,4.0,68,,2017-05-20
253057,254355,2875192198,2017-05-20 13:52:05.004175,7,701,,4.0,68,,2017-05-20
253058,254356,2875192198,2017-05-20 13:52:06.598391,7,702,08,4.0,68,,2017-05-20
253059,254357,2875192198,2017-05-20 13:52:08.720114,7,701,,4.0,68,,2017-05-20
253060,254358,2875192198,2017-05-20 13:52:13.554421,7,702,07,4.0,68,,2017-05-20
253061,254359,2875192198,2017-05-20 13:52:15.510705,7,704,pressureUlcer,4.0,68,,2017-05-20
253062,254360,2875192198,2017-05-20 13:52:17.447891,7,702,07,4.0,68,,2017-05-20
253063,254361,2875192198,2017-05-20 13:52:21.602804,6,502,,4.0,68,,2017-05-20
253064,254362,2875192198,2017-05-20 13:52:26.892049,6,602,b9ed4fba304cf9b20035c9651011af2302c06416,4.0,68,,2017-05-20
253065,254363,2875192198,2017-05-20 13:52:28.999059,7,702,07,4.0,68,,2017-05-20
253066,254364,2875192198,2017-05-20 13:52:31.503435,7,702,03,4.0,68,,2017-05-20
253067,254365,2875192198,2017-05-20 13:52:34.551546,7,702,08,4.0,68,,2017-05-20
253068,254366,2875192198,2017-05-20 13:52:41.377944,6,502,,4.0,68,,2017-05-20
253069,254367,2875192198,2017-05-20 13:52:42.835046,6,602,6dd89b8bae49e7838236bcb580c83ab574689830,4.0,68,,2017-05-20
253070,254368,2875192198,2017-05-20 13:52:44.882211,7,702,07,4.0,68,,2017-05-20
253071,254369,2875192198,2017-05-20 13:52:45.665069,6,502,,4.0,68,,2017-05-20
253072,254370,2875192198,2017-05-20 13:52:46.145228,6,602,37e2ca907b6b9c2fb5202767c096a73b6c18c5d9,4.0,68,,2017-05-20
253073,254371,2875192198,2017-05-20 13:52:49.647237,7,702,01,4.0,68,,2017-05-20
253074,254372,2875192198,2017-05-20 13:53:02.127395,7,701,,4.0,68,,2017-05-20
253075,254373,2875192198,2017-05-20 13:53:06.161121,7,701,,4.0,68,,2017-05-20
253076,254374,2875192198,2017-05-20 13:53:10.695576,7,701,,4.0,68,,2017-05-20
253077,254375,2875192198,2017-05-20 13:53:12.778658,7,702,03,4.0,68,,2017-05-20
253078,254376,2875192198,2017-05-20 13:53:13.046128,7,702,07,4.0,68,,2017-05-20
253079,254377,2875192198,2017-05-20 13:53:15.064099,7,701,,4.0,68,,2017-05-20
253080,254378,2875192198,2017-05-20 13:53:36.165917,7,701,,4.0,68,,2017-05-20
253081,254379,2875192198,2017-05-20 13:55:18.778263,7,701,,4.0,68,,2017-05-20
253082,254380,2875192198,2017-05-20 13:55:25.780571,7,701,,4.0,68,,2017-05-20
253083,254381,2875192198,2017-05-20 13:55:29.706264,7,702,06,4.0,68,,2017-05-20
253084,254382,2875192198,2017-05-20 13:55:43.181764,7,701,,4.0,68,,2017-05-20
253085,254383,2875192198,2017-05-20 13:55:48.283721,7,701,,4.0,68,,2017-05-20
253086,254384,2875192198,2017-05-20 13:55:51.685258,7,701,,4.0,68,,2017-05-20
253087,254385,2875192198,2017-05-20 13:55:52.993021,7,702,08,4.0,68,,2017-05-20
253088,254386,2875192198,2017-05-20 13:55:55.768074,7,701,,4.0,68,,2017-05-20
253089,254387,2875192198,2017-05-20 13:55:58.933780,7,701,,4.0,68,,2017-05-20
253090,254388,2875192198,2017-05-20 13:56:02.410797,7,702,07,4.0,68,,2017-05-20
253091,254389,2875192198,2017-05-20 13:56:04.084298,6,502,,4.0,68,,2017-05-20
253092,254390,2875192198,2017-05-20 13:56:13.909719,6,602,b9ed4fba304cf9b20035c9651011af2302c06416,4.0,68,,2017-05-20
253093,254391,2875192198,2017-05-20 13:56:16.180910,7,702,08,4.0,68,,2017-05-20
253094,254392,2875192198,2017-05-20 13:56:27.983599,7,702,03,4.0,68,,2017-05-20
253095,254393,2875192198,2017-05-20 13:56:32.433300,6,502,,4.0,68,,2017-05-20
253096,254394,2875192198,2017-05-20 13:56:32.978476,6,602,b9ed4fba304cf9b20035c9651011af2302c06416,4.0,68,,2017-05-20
253097,254395,2875192198,2017-05-20 13:56:34.890251,7,702,03,4.0,68,,2017-05-20
253098,254396,2875192198,2017-05-20 13:56:39.300390,7,702,07,4.0,68,,2017-05-20
253099,254397,2875192198,2017-05-20 13:56:39.456293,7,702,08,4.0,68,,2017-05-20
253100,254398,2875192198,2017-05-20 13:56:45.333393,7,702,03,4.0,68,,2017-05-20
253101,254399,2875192198,2017-05-20 13:56:50.607460,7,701,,4.0,68,,2017-05-20
253102,254400,2875192198,2017-05-20 13:56:52.610477,7,701,,4.0,68,,2017-05-20
253103,254401,2875192198,2017-05-20 13:57:01.272636,6,502,,4.0,68,,2017-05-20
253104,254402,2875192198,2017-05-20 13:57:03.366546,6,602,b9ed4fba304cf9b20035c9651011af2302c06416,4.0,68,,2017-05-20
253105,254403,2875192198,2017-05-20 13:57:05.222769,7,702,03,4.0,68,,2017-05-20
253106,254404,2875192198,2017-05-20 13:57:11.910354,7,701,,4.0,68,,2017-05-20
253107,254405,2875192198,2017-05-20 13:57:14.352543,6,502,,4.0,68,,2017-05-20
253108,254406,2875192198,2017-05-20 14:00:58.398163,6,502,,4.0,68,,2017-05-20
253109,254407,2875192198,2017-05-20 14:00:59.300732,6,602,75294a78fad156bff33bdd39ee419c55262dfbea,4.0,68,,2017-05-20
253110,254408,2875192198,2017-05-20 14:01:01.443614,7,702,07,4.0,68,,2017-05-20
253111,254409,2875192198,2017-05-20 14:01:28.979335,7,701,,4.0,68,,2017-05-20
253112,254410,2875192198,2017-05-20 14:01:29.730575,7,701,,4.0,68,,2017-05-20
253113,254411,2875192198,2017-05-20 14:01:30.957856,7,702,08,4.0,68,,2017-05-20
253114,254412,2875192198,2017-05-20 14:01:31.181343,7,702,03,4.0,68,,2017-05-20
253115,254413,2875192198,2017-05-20 14:01:32.429711,7,701,,4.0,68,,2017-05-20
253116,254414,2875192198,2017-05-20 14:04:52.524127,7,701,,4.0,68,,2017-05-20
253117,254415,2875192198,2017-05-20 14:05:21.895547,7,701,,4.0,68,,2017-05-20
253118,254416,2875192198,2017-05-20 14:05:27.378980,7,701,,4.0,68,,2017-05-20
253119,254417,2875192198,2017-05-20 14:05:46.848067,7,701,,4.0,68,,2017-05-20
253120,254418,2875192198,2017-05-20 14:05:49.430888,6,502,,4.0,68,,2017-05-20
253121,254419,2875192198,2017-05-20 14:08:13.291511,6,502,,4.0,68,,2017-05-20
253122,254420,2875192198,2017-05-20 14:08:13.926141,6,602,a3ea3795ff848653321f694a1822faeeaefdd0f4,4.0,68,,2017-05-20
253123,254421,2875192198,2017-05-20 14:08:16.113969,7,702,07,4.0,68,,2017-05-20
253124,254422,2875192198,2017-05-20 14:08:29.753569,7,701,,4.0,68,,2017-05-20
253125,254423,2875192198,2017-05-20 14:08:31.187487,7,701,,4.0,68,,2017-05-20
253126,254424,2875192198,2017-05-20 14:08:32.116326,7,702,06,4.0,68,,2017-05-20
253127,254425,2875192198,2017-05-20 14:08:32.339355,7,702,03,4.0,68,,2017-05-20
253128,254426,2875192198,2017-05-20 14:08:38.272699,7,701,,4.0,68,,2017-05-20
253129,254427,2875192198,2017-05-20 14:08:40.865276,7,702,08,4.0,68,,2017-05-20
253130,254428,2875192198,2017-05-20 14:10:41.172760,7,701,,4.0,68,,2017-05-20
253131,254429,2875192198,2017-05-20 14:12:09.967469,7,701,,4.0,68,,2017-05-20
253132,254430,2875192198,2017-05-20 14:13:21.295750,7,701,,4.0,68,,2017-05-20
253133,254431,2875192198,2017-05-20 14:13:24.583111,7,704,pressureUlcer,4.0,68,,2017-05-20
253134,254432,2875192198,2017-05-20 14:13:26.088478,7,702,06,4.0,68,,2017-05-20
253135,254433,2875192198,2017-05-20 14:13:29.496340,7,703,pressureUlcer,4.0,68,,2017-05-20
253136,254434,2875192198,2017-05-20 14:13:31.745194,7,701,,4.0,68,,2017-05-20
253137,254435,2875192198,2017-05-20 14:13:33.970625,6,502,,4.0,68,,2017-05-20
253138,254436,2875192198,2017-05-20 14:13:35.087856,6,602,a3ea3795ff848653321f694a1822faeeaefdd0f4,4.0,68,,2017-05-20
253139,254437,2875192198,2017-05-20 14:13:37.142936,7,702,07,4.0,68,,2017-05-20
253140,254438,2875192198,2017-05-20 14:13:39.325085,7,702,03,4.0,68,,2017-05-20
253141,254439,2875192198,2017-05-20 14:13:39.949450,7,702,08,4.0,68,,2017-05-20
253142,254440,2875192198,2017-05-20 14:13:40.055630,7,702,06,4.0,68,,2017-05-20
253143,254441,2875192198,2017-05-20 14:13:42.106741,7,702,07,4.0,68,,2017-05-20
253144,254442,2875192198,2017-05-20 14:13:46.164135,7,701,,4.0,68,,2017-05-20
253145,254443,2875192198,2017-05-20 14:13:48.796445,6,502,,4.0,68,,2017-05-20
253146,254444,2875192198,2017-05-20 14:16:40.544552,6,502,,4.0,68,,2017-05-20
253147,254445,2875192198,2017-05-20 14:17:15.327394,6,602,e8e5174533af970036e0e192a62c2a45a2e09fc6,4.0,68,,2017-05-20
253148,254446,2875192198,2017-05-20 14:17:17.716331,7,702,01,4.0,68,,2017-05-20
253149,254447,2875192198,2017-05-20 14:17:30.779153,7,701,,4.0,68,,2017-05-20
253150,254448,2875192198,2017-05-20 14:17:33.294965,7,701,,4.0,68,,2017-05-20
253151,254449,2875192198,2017-05-20 14:17:35.779132,7,701,,4.0,68,,2017-05-20
253152,254450,2875192198,2017-05-20 14:17:38.407268,7,702,08,4.0,68,,2017-05-20
253153,254451,2875192198,2017-05-20 14:17:38.631202,7,702,06,4.0,68,,2017-05-20
253154,254452,2875192198,2017-05-20 14:17:42.385141,7,704,pressureUlcer,4.0,68,,2017-05-20
253155,254453,2875192198,2017-05-20 14:17:44.498452,7,703,pressureUlcer,4.0,68,,2017-05-20
253156,254454,2875192198,2017-05-20 14:17:45.397867,7,701,,4.0,68,,2017-05-20
253157,254455,2875192198,2017-05-20 14:17:46.240340,7,702,03,4.0,68,,2017-05-20
253158,254456,2875192198,2017-05-20 14:17:47.881921,7,701,,4.0,68,,2017-05-20
253159,254457,2875192198,2017-05-20 14:17:48.690610,7,702,07,4.0,68,,2017-05-20
253160,254458,2875192198,2017-05-20 14:17:57.749068,7,701,,4.0,68,,2017-05-20
253161,254459,2875192198,2017-05-20 14:18:00.485840,7,701,,4.0,68,,2017-05-20
253162,254460,2875192198,2017-05-20 14:18:01.754038,7,701,,4.0,68,,2017-05-20
253163,254461,2875192198,2017-05-20 14:18:04.982825,7,701,,4.0,68,,2017-05-20
253164,254462,2875192198,2017-05-20 14:18:07.543175,7,702,10,4.0,68,,2017-05-20
253165,254463,2875192198,2017-05-20 14:18:15.501315,7,701,,4.0,68,,2017-05-20
253166,254464,2875192198,2017-05-20 14:18:17.235929,7,701,,4.0,68,,2017-05-20
253167,254465,2875192198,2017-05-20 14:19:01.733951,7,702,03,4.0,68,,2017-05-20
253168,254466,2875192198,2017-05-20 14:19:02.868234,7,702,06,4.0,68,,2017-05-20
253169,254467,2875192198,2017-05-20 14:19:03.900968,7,702,08,4.0,68,,2017-05-20
253170,254468,2875192198,2017-05-20 14:19:05.234609,7,702,01,4.0,68,,2017-05-20
253171,254469,2875192198,2017-05-20 14:19:09.424410,6,502,,4.0,68,,2017-05-20
253172,254470,2875192198,2017-05-20 14:20:15.216974,6,602,e8e5174533af970036e0e192a62c2a45a2e09fc6,4.0,68,,2017-05-20
253173,254471,2875192198,2017-05-20 14:20:17.420654,7,702,01,4.0,68,,2017-05-20
253174,254472,2875192198,2017-05-20 14:20:19.398748,7,702,07,4.0,68,,2017-05-20
253175,254473,2875192198,2017-05-20 14:20:19.686855,7,702,06,4.0,68,,2017-05-20
253176,254474,2875192198,2017-05-20 14:20:20.794877,7,702,03,4.0,68,,2017-05-20
253177,254475,2875192198,2017-05-20 14:20:21.961691,7,702,08,4.0,68,,2017-05-20
253178,254476,2875192198,2017-05-20 14:20:28.887362,7,701,,4.0,68,,2017-05-20
253179,254477,2875192198,2017-05-20 14:20:32.582954,6,502,,4.0,68,,2017-05-20
253180,254478,2875192198,2017-05-20 14:22:21.861874,6,602,e8e5174533af970036e0e192a62c2a45a2e09fc6,4.0,68,,2017-05-20
253181,254479,2875192198,2017-05-20 14:22:23.962364,7,702,01,4.0,68,,2017-05-20
253182,254480,2875192198,2017-05-20 14:22:27.164323,7,702,07,4.0,68,,2017-05-20
253183,254481,2875192198,2017-05-20 14:22:27.454146,7,702,08,4.0,68,,2017-05-20
253184,254482,2875192198,2017-05-20 14:22:33.929886,7,702,03,4.0,68,,2017-05-20
253185,254483,2875192198,2017-05-20 14:22:36.439652,7,702,06,4.0,68,,2017-05-20
253186,254484,2875192198,2017-05-20 14:22:53.586493,7,702,10,4.0,68,,2017-05-20
253187,254485,2875192198,2017-05-20 14:22:56.836927,7,702,03,4.0,68,,2017-05-20
253188,254486,2875192198,2017-05-20 14:22:58.203847,7,702,08,4.0,68,,2017-05-20
253189,254487,2875192198,2017-05-20 14:22:59.077675,7,702,07,4.0,68,,2017-05-20
253190,254488,2875192198,2017-05-20 14:23:00.321151,7,702,01,4.0,68,,2017-05-20
253191,254489,2875192198,2017-05-20 14:23:03.621216,7,702,08,4.0,68,,2017-05-20
253192,254490,2875192198,2017-05-20 14:23:57.278680,7,702,08,4.0,68,,2017-05-20
253193,254491,2875192198,2017-05-20 14:23:58.280011,7,702,03,4.0,68,,2017-05-20
253194,254492,2875192198,2017-05-20 14:24:00.195904,7,702,06,4.0,68,,2017-05-20
253195,254493,2875192198,2017-05-20 14:24:04.579637,7,702,10,4.0,68,,2017-05-20
253196,254494,2875192198,2017-05-20 14:24:07.388320,6,502,,4.0,68,,2017-05-20
253197,254495,2875192198,2017-05-20 14:32:06.616950,6,502,,4.0,68,,2017-05-20
253198,254496,2875192198,2017-05-20 14:32:07.267232,6,602,2265516f326cf9ea002bfd4a21dc122a63e0e380,4.0,68,,2017-05-20
253199,254497,2875192198,2017-05-20 14:32:09.890072,7,702,08,4.0,68,,2017-05-20
253200,254498,2875192198,2017-05-20 14:32:13.092033,7,701,,4.0,68,,2017-05-20
253201,254499,2875192198,2017-05-20 14:32:14.404286,7,702,03,4.0,68,,2017-05-20
253202,254500,2875192198,2017-05-20 14:33:20.251681,7,701,,4.0,68,,2017-05-20
253203,254501,2875192198,2017-05-20 14:33:23.703331,7,701,,4.0,68,,2017-05-20
253204,254502,2875192198,2017-05-20 14:33:25.468816,7,701,,4.0,68,,2017-05-20
253205,254503,2875192198,2017-05-20 14:33:29.952566,7,701,,4.0,68,,2017-05-20
253206,254504,2875192198,2017-05-20 14:33:31.114611,7,702,07,4.0,68,,2017-05-20
253207,254505,2875192198,2017-05-20 14:33:39.270643,7,701,,4.0,68,,2017-05-20
253208,254506,2875192198,2017-05-20 14:33:40.554144,7,701,,4.0,68,,2017-05-20
253209,254507,2875192198,2017-05-20 14:33:42.030705,7,702,08,4.0,68,,2017-05-20
253210,254508,2875192198,2017-05-20 14:33:44.897538,7,702,07,4.0,68,,2017-05-20
253211,254509,2875192198,2017-05-20 14:33:49.701483,6,502,,4.0,68,,2017-05-20
253212,254510,2875192198,2017-05-20 14:36:46.425139,6,502,,4.0,68,,2017-05-20
253213,254511,2875192198,2017-05-20 14:39:30.727085,6,502,,4.0,68,,2017-05-20
253214,254512,2875192198,2017-05-20 14:39:31.443559,6,602,7a2306cbdeb6c8d6087279f0df15bbfdb3df0218,4.0,68,,2017-05-20
253215,254513,2875192198,2017-05-20 14:39:34.154760,7,702,08,4.0,68,,2017-05-20
253216,254514,2875192198,2017-05-20 14:39:37.470624,7,701,,4.0,68,,2017-05-20
253217,254515,2875192198,2017-05-20 14:39:38.683630,7,702,07,4.0,68,,2017-05-20
253218,254516,2875192198,2017-05-20 14:39:38.971020,7,702,06,4.0,68,,2017-05-20
253219,254517,2875192198,2017-05-20 14:39:42.313555,7,702,06,4.0,68,,2017-05-20
253220,254518,2875192198,2017-05-20 14:40:38.495368,7,701,,4.0,68,,2017-05-20
253221,254519,2875192198,2017-05-20 14:40:40.828425,7,701,,4.0,68,,2017-05-20
253222,254520,2875192198,2017-05-20 14:40:41.855248,7,702,03,4.0,68,,2017-05-20
253223,254521,2875192198,2017-05-20 14:45:32.559101,7,704,antibiotics,4.0,68,,2017-05-20
253224,254522,2875192198,2017-05-20 14:45:53.823097,7,703,antibiotics,4.0,68,,2017-05-20
253225,254523,2875192198,2017-05-20 14:46:00.856082,7,701,,4.0,68,,2017-05-20
253226,254524,2875192198,2017-05-20 14:46:04.541691,7,701,,4.0,68,,2017-05-20
253227,254525,2875192198,2017-05-20 14:46:08.057346,7,701,,4.0,68,,2017-05-20
253228,254526,2875192198,2017-05-20 14:46:09.538687,7,701,,4.0,68,,2017-05-20
253229,254527,2875192198,2017-05-20 14:46:11.905675,7,701,,4.0,68,,2017-05-20
253230,254528,2875192198,2017-05-20 14:46:14.974807,6,502,,4.0,68,,2017-05-20
253231,254529,2875192198,2017-05-20 14:47:12.006368,6,602,b60f17ed6e721e04f7358d2f562e5e88de27ded0,4.0,68,,2017-05-20
